"","city","round","CASEID","WORKGROUP","intervention2","intervention3","intervention4","alter","var","weight","weight_label"
"9394",2,1,201,"family_social",FALSE,NA,NA,"police","commFreq",2,"(2) Not Enough"
"9395",2,1,201,"family_social",FALSE,NA,NA,"probation","commFreq",2,"(2) Not Enough"
"9396",2,1,201,"family_social",FALSE,NA,NA,"research","commFreq",3,"(3) Just About the RIght Amount"
"9397",2,1,201,"family_social",FALSE,NA,NA,"school","commFreq",2,"(2) Not Enough"
"9398",2,1,201,"family_social",FALSE,NA,NA,"youth_out","commFreq",3,"(3) Just About the RIght Amount"
"9399",2,1,201,"family_social",FALSE,NA,NA,"city_govt","commTimely",2,"(2) Rarely"
"9400",2,1,201,"family_social",FALSE,NA,NA,"corrections","commTimely",2,"(2) Rarely"
"9401",2,1,201,"family_social",FALSE,NA,NA,"da_office","commTimely",3,"(3) Sometimes"
"9402",2,1,201,"family_social",FALSE,NA,NA,"emp_devel","commTimely",2,"(2) Rarely"
"9403",2,1,201,"family_social",FALSE,NA,NA,"faith_based","commTimely",2,"(2) Rarely"
"9404",2,1,201,"family_social",FALSE,NA,NA,"family_social","commTimely",3,"(3) Sometimes"
"9405",2,1,201,"family_social",FALSE,NA,NA,"health","commTimely",3,"(3) Sometimes"
"9406",2,1,201,"family_social",FALSE,NA,NA,"parole","commTimely",2,"(2) Rarely"
"9407",2,1,201,"family_social",FALSE,NA,NA,"police","commTimely",3,"(3) Sometimes"
"9408",2,1,201,"family_social",FALSE,NA,NA,"probation","commTimely",2,"(2) Rarely"
"9409",2,1,201,"family_social",FALSE,NA,NA,"research","commTimely",2,"(2) Rarely"
"9410",2,1,201,"family_social",FALSE,NA,NA,"school","commTimely",3,"(3) Sometimes"
"9411",2,1,201,"family_social",FALSE,NA,NA,"youth_out","commTimely",3,"(3) Sometimes"
"9412",2,1,201,"family_social",FALSE,NA,NA,"city_govt","commAccurately",3,"(3) Sometimes"
"9413",2,1,201,"family_social",FALSE,NA,NA,"corrections","commAccurately",NA,NA
"9414",2,1,201,"family_social",FALSE,NA,NA,"da_office","commAccurately",3,"(3) Sometimes"
"9415",2,1,201,"family_social",FALSE,NA,NA,"emp_devel","commAccurately",NA,NA
"9416",2,1,201,"family_social",FALSE,NA,NA,"faith_based","commAccurately",NA,NA
"9417",2,1,201,"family_social",FALSE,NA,NA,"family_social","commAccurately",4,"(4) Often"
"9418",2,1,201,"family_social",FALSE,NA,NA,"health","commAccurately",NA,NA
"9419",2,1,201,"family_social",FALSE,NA,NA,"parole","commAccurately",NA,NA
"9420",2,1,201,"family_social",FALSE,NA,NA,"police","commAccurately",3,"(3) Sometimes"
"9421",2,1,201,"family_social",FALSE,NA,NA,"probation","commAccurately",NA,NA
"9422",2,1,201,"family_social",FALSE,NA,NA,"research","commAccurately",4,"(4) Often"
"9423",2,1,201,"family_social",FALSE,NA,NA,"school","commAccurately",3,"(3) Sometimes"
"9424",2,1,201,"family_social",FALSE,NA,NA,"youth_out","commAccurately",4,"(4) Often"
"9425",2,1,201,"family_social",FALSE,NA,NA,"city_govt","blameOthers",3,"(3) Neither Blame nor Solve"
"9426",2,1,201,"family_social",FALSE,NA,NA,"corrections","blameOthers",3,"(3) Neither Blame nor Solve"
"9427",2,1,201,"family_social",FALSE,NA,NA,"da_office","blameOthers",4,"(4) Mostly Solve"
"9428",2,1,201,"family_social",FALSE,NA,NA,"emp_devel","blameOthers",3,"(3) Neither Blame nor Solve"
"9429",2,1,201,"family_social",FALSE,NA,NA,"faith_based","blameOthers",3,"(3) Neither Blame nor Solve"
"9430",2,1,201,"family_social",FALSE,NA,NA,"family_social","blameOthers",4,"(4) Mostly Solve"
"9431",2,1,201,"family_social",FALSE,NA,NA,"health","blameOthers",4,"(4) Mostly Solve"
"9432",2,1,201,"family_social",FALSE,NA,NA,"police","blameOthers",4,"(4) Mostly Solve"
"9433",2,1,201,"family_social",FALSE,NA,NA,"probation","blameOthers",3,"(3) Neither Blame nor Solve"
"9434",2,1,201,"family_social",FALSE,NA,NA,"research","blameOthers",3,"(3) Neither Blame nor Solve"
"9435",2,1,201,"family_social",FALSE,NA,NA,"youth_out","blameOthers",4,"(4) Mostly Solve"
"9436",2,1,201,"family_social",FALSE,NA,NA,"city_govt","shareGoals",3,"(3) Somewhat"
"9437",2,1,201,"family_social",FALSE,NA,NA,"corrections","shareGoals",3,"(3) Somewhat"
"9438",2,1,201,"family_social",FALSE,NA,NA,"da_office","shareGoals",4,"(4) A lot"
"9439",2,1,201,"family_social",FALSE,NA,NA,"emp_devel","shareGoals",4,"(4) A lot"
"9440",2,1,201,"family_social",FALSE,NA,NA,"faith_based","shareGoals",3,"(3) Somewhat"
"9441",2,1,201,"family_social",FALSE,NA,NA,"family_social","shareGoals",4,"(4) A lot"
"9442",2,1,201,"family_social",FALSE,NA,NA,"health","shareGoals",4,"(4) A lot"
"9443",2,1,201,"family_social",FALSE,NA,NA,"parole","shareGoals",3,"(3) Somewhat"
"9444",2,1,201,"family_social",FALSE,NA,NA,"police","shareGoals",3,"(3) Somewhat"
"9445",2,1,201,"family_social",FALSE,NA,NA,"probation","shareGoals",3,"(3) Somewhat"
"9446",2,1,201,"family_social",FALSE,NA,NA,"research","shareGoals",3,"(3) Somewhat"
"9447",2,1,201,"family_social",FALSE,NA,NA,"school","shareGoals",3,"(3) Somewhat"
"9448",2,1,201,"family_social",FALSE,NA,NA,"youth_out","shareGoals",4,"(4) A lot"
"9449",2,1,201,"family_social",FALSE,NA,NA,"city_govt","knowYourWork",3,"(3) Some"
"9450",2,1,201,"family_social",FALSE,NA,NA,"corrections","knowYourWork",3,"(3) Some"
"9451",2,1,201,"family_social",FALSE,NA,NA,"da_office","knowYourWork",3,"(3) Some"
"9452",2,1,201,"family_social",FALSE,NA,NA,"emp_devel","knowYourWork",3,"(3) Some"
"9453",2,1,201,"family_social",FALSE,NA,NA,"faith_based","knowYourWork",3,"(3) Some"
"9454",2,1,201,"family_social",FALSE,NA,NA,"family_social","knowYourWork",2,"(2) A little"
"9455",2,1,201,"family_social",FALSE,NA,NA,"health","knowYourWork",2,"(2) A little"
"9456",2,1,201,"family_social",FALSE,NA,NA,"parole","knowYourWork",2,"(2) A little"
"9457",2,1,201,"family_social",FALSE,NA,NA,"police","knowYourWork",2,"(2) A little"
"9458",2,1,201,"family_social",FALSE,NA,NA,"probation","knowYourWork",2,"(2) A little"
"9459",2,1,201,"family_social",FALSE,NA,NA,"research","knowYourWork",3,"(3) Some"
"9460",2,1,201,"family_social",FALSE,NA,NA,"school","knowYourWork",2,"(2) A little"
"9461",2,1,201,"family_social",FALSE,NA,NA,"youth_out","knowYourWork",3,"(3) Some"
"9462",2,1,201,"family_social",FALSE,NA,NA,"city_govt","respectYourWork",4,"(4) A lot"
"9463",2,1,201,"family_social",FALSE,NA,NA,"corrections","respectYourWork",4,"(4) A lot"
"9464",2,1,201,"family_social",FALSE,NA,NA,"da_office","respectYourWork",4,"(4) A lot"
"9465",2,1,201,"family_social",FALSE,NA,NA,"emp_devel","respectYourWork",4,"(4) A lot"
"9466",2,1,201,"family_social",FALSE,NA,NA,"faith_based","respectYourWork",4,"(4) A lot"
"9467",2,1,201,"family_social",FALSE,NA,NA,"family_social","respectYourWork",4,"(4) A lot"
"9468",2,1,201,"family_social",FALSE,NA,NA,"health","respectYourWork",4,"(4) A lot"
"9469",2,1,201,"family_social",FALSE,NA,NA,"parole","respectYourWork",4,"(4) A lot"
"9470",2,1,201,"family_social",FALSE,NA,NA,"police","respectYourWork",3,"(3) Somewhat"
"9471",2,1,201,"family_social",FALSE,NA,NA,"probation","respectYourWork",4,"(4) A lot"
"9472",2,1,201,"family_social",FALSE,NA,NA,"research","respectYourWork",4,"(4) A lot"
"9473",2,1,201,"family_social",FALSE,NA,NA,"school","respectYourWork",4,"(4) A lot"
"9474",2,1,201,"family_social",FALSE,NA,NA,"youth_out","respectYourWork",4,"(4) A lot"
"9475",2,2,201,"family_social",FALSE,NA,NA,"city_govt","commFreq",NA,NA
"9476",2,2,201,"family_social",FALSE,NA,NA,"corrections","commFreq",NA,NA
"9477",2,2,201,"family_social",FALSE,NA,NA,"da_office","commFreq",NA,NA
"9478",2,2,201,"family_social",FALSE,NA,NA,"emp_devel","commFreq",NA,NA
"9479",2,2,201,"family_social",FALSE,NA,NA,"faith_based","commFreq",NA,NA
"9480",2,2,201,"family_social",FALSE,NA,NA,"family_social","commFreq",NA,NA
"9481",2,2,201,"family_social",FALSE,NA,NA,"health","commFreq",NA,NA
"9482",2,2,201,"family_social",FALSE,NA,NA,"parole","commFreq",NA,NA
"9483",2,2,201,"family_social",FALSE,NA,NA,"police","commFreq",NA,NA
"9484",2,2,201,"family_social",FALSE,NA,NA,"probation","commFreq",NA,NA
"9485",2,2,201,"family_social",FALSE,NA,NA,"research","commFreq",NA,NA
"9486",2,2,201,"family_social",FALSE,NA,NA,"school","commFreq",NA,NA
"9487",2,2,201,"family_social",FALSE,NA,NA,"youth_out","commFreq",NA,NA
"9488",2,2,201,"family_social",FALSE,NA,NA,"city_govt","commTimely",NA,NA
"9489",2,2,201,"family_social",FALSE,NA,NA,"corrections","commTimely",NA,NA
"9490",2,2,201,"family_social",FALSE,NA,NA,"da_office","commTimely",NA,NA
"9491",2,2,201,"family_social",FALSE,NA,NA,"emp_devel","commTimely",NA,NA
"9492",2,2,201,"family_social",FALSE,NA,NA,"faith_based","commTimely",NA,NA
"9493",2,2,201,"family_social",FALSE,NA,NA,"family_social","commTimely",NA,NA
"9494",2,2,201,"family_social",FALSE,NA,NA,"health","commTimely",NA,NA
"9495",2,2,201,"family_social",FALSE,NA,NA,"parole","commTimely",NA,NA
"9496",2,2,201,"family_social",FALSE,NA,NA,"police","commTimely",NA,NA
"9497",2,2,201,"family_social",FALSE,NA,NA,"probation","commTimely",NA,NA
"9498",2,2,201,"family_social",FALSE,NA,NA,"research","commTimely",NA,NA
"9499",2,2,201,"family_social",FALSE,NA,NA,"school","commTimely",NA,NA
"9500",2,2,201,"family_social",FALSE,NA,NA,"youth_out","commTimely",NA,NA
"9501",2,2,201,"family_social",FALSE,NA,NA,"city_govt","commAccurately",NA,NA
"9502",2,2,201,"family_social",FALSE,NA,NA,"corrections","commAccurately",NA,NA
"9503",2,2,201,"family_social",FALSE,NA,NA,"da_office","commAccurately",NA,NA
"9504",2,2,201,"family_social",FALSE,NA,NA,"emp_devel","commAccurately",NA,NA
"9505",2,2,201,"family_social",FALSE,NA,NA,"faith_based","commAccurately",NA,NA
"9506",2,2,201,"family_social",FALSE,NA,NA,"family_social","commAccurately",NA,NA
"9507",2,2,201,"family_social",FALSE,NA,NA,"health","commAccurately",NA,NA
"9508",2,2,201,"family_social",FALSE,NA,NA,"parole","commAccurately",NA,NA
"9509",2,2,201,"family_social",FALSE,NA,NA,"police","commAccurately",NA,NA
"9510",2,2,201,"family_social",FALSE,NA,NA,"probation","commAccurately",NA,NA
"9511",2,2,201,"family_social",FALSE,NA,NA,"research","commAccurately",NA,NA
"9512",2,2,201,"family_social",FALSE,NA,NA,"school","commAccurately",NA,NA
"9513",2,2,201,"family_social",FALSE,NA,NA,"youth_out","commAccurately",NA,NA
"9514",2,2,201,"family_social",FALSE,NA,NA,"city_govt","blameOthers",NA,NA
"9515",2,2,201,"family_social",FALSE,NA,NA,"corrections","blameOthers",NA,NA
"9516",2,2,201,"family_social",FALSE,NA,NA,"da_office","blameOthers",NA,NA
"9517",2,2,201,"family_social",FALSE,NA,NA,"emp_devel","blameOthers",NA,NA
"9518",2,2,201,"family_social",FALSE,NA,NA,"faith_based","blameOthers",NA,NA
"9519",2,2,201,"family_social",FALSE,NA,NA,"family_social","blameOthers",NA,NA
"9520",2,2,201,"family_social",FALSE,NA,NA,"health","blameOthers",NA,NA
"9521",2,2,201,"family_social",FALSE,NA,NA,"parole","blameOthers",NA,NA
"9522",2,2,201,"family_social",FALSE,NA,NA,"police","blameOthers",NA,NA
"9523",2,2,201,"family_social",FALSE,NA,NA,"probation","blameOthers",NA,NA
"9524",2,2,201,"family_social",FALSE,NA,NA,"research","blameOthers",NA,NA
"9525",2,2,201,"family_social",FALSE,NA,NA,"school","blameOthers",NA,NA
"9526",2,2,201,"family_social",FALSE,NA,NA,"youth_out","blameOthers",NA,NA
"9527",2,2,201,"family_social",FALSE,NA,NA,"city_govt","shareGoals",NA,NA
"9528",2,2,201,"family_social",FALSE,NA,NA,"corrections","shareGoals",NA,NA
"9529",2,2,201,"family_social",FALSE,NA,NA,"da_office","shareGoals",NA,NA
"9530",2,2,201,"family_social",FALSE,NA,NA,"emp_devel","shareGoals",NA,NA
"9531",2,2,201,"family_social",FALSE,NA,NA,"faith_based","shareGoals",NA,NA
"9532",2,2,201,"family_social",FALSE,NA,NA,"family_social","shareGoals",NA,NA
"9533",2,2,201,"family_social",FALSE,NA,NA,"health","shareGoals",NA,NA
"9534",2,2,201,"family_social",FALSE,NA,NA,"parole","shareGoals",NA,NA
"9535",2,2,201,"family_social",FALSE,NA,NA,"police","shareGoals",NA,NA
"9536",2,2,201,"family_social",FALSE,NA,NA,"probation","shareGoals",NA,NA
"9537",2,2,201,"family_social",FALSE,NA,NA,"research","shareGoals",NA,NA
"9538",2,2,201,"family_social",FALSE,NA,NA,"school","shareGoals",NA,NA
"9539",2,2,201,"family_social",FALSE,NA,NA,"youth_out","shareGoals",NA,NA
"9540",2,2,201,"family_social",FALSE,NA,NA,"city_govt","knowYourWork",NA,NA
"9541",2,2,201,"family_social",FALSE,NA,NA,"corrections","knowYourWork",NA,NA
"9542",2,2,201,"family_social",FALSE,NA,NA,"da_office","knowYourWork",NA,NA
"9543",2,2,201,"family_social",FALSE,NA,NA,"emp_devel","knowYourWork",NA,NA
"9544",2,2,201,"family_social",FALSE,NA,NA,"faith_based","knowYourWork",NA,NA
"9545",2,2,201,"family_social",FALSE,NA,NA,"family_social","knowYourWork",NA,NA
"9546",2,2,201,"family_social",FALSE,NA,NA,"health","knowYourWork",NA,NA
"9547",2,2,201,"family_social",FALSE,NA,NA,"parole","knowYourWork",NA,NA
"9548",2,2,201,"family_social",FALSE,NA,NA,"police","knowYourWork",NA,NA
"9549",2,2,201,"family_social",FALSE,NA,NA,"probation","knowYourWork",NA,NA
"9550",2,2,201,"family_social",FALSE,NA,NA,"research","knowYourWork",NA,NA
"9551",2,2,201,"family_social",FALSE,NA,NA,"school","knowYourWork",NA,NA
"9552",2,2,201,"family_social",FALSE,NA,NA,"youth_out","knowYourWork",NA,NA
"9553",2,2,201,"family_social",FALSE,NA,NA,"city_govt","respectYourWork",NA,NA
"9554",2,2,201,"family_social",FALSE,NA,NA,"corrections","respectYourWork",NA,NA
"9555",2,2,201,"family_social",FALSE,NA,NA,"da_office","respectYourWork",NA,NA
"9556",2,2,201,"family_social",FALSE,NA,NA,"emp_devel","respectYourWork",NA,NA
"9557",2,2,201,"family_social",FALSE,NA,NA,"faith_based","respectYourWork",NA,NA
"9558",2,2,201,"family_social",FALSE,NA,NA,"family_social","respectYourWork",NA,NA
"9559",2,2,201,"family_social",FALSE,NA,NA,"health","respectYourWork",NA,NA
"9560",2,2,201,"family_social",FALSE,NA,NA,"parole","respectYourWork",NA,NA
"9561",2,2,201,"family_social",FALSE,NA,NA,"police","respectYourWork",NA,NA
"9562",2,2,201,"family_social",FALSE,NA,NA,"probation","respectYourWork",NA,NA
"9563",2,2,201,"family_social",FALSE,NA,NA,"research","respectYourWork",NA,NA
"9564",2,2,201,"family_social",FALSE,NA,NA,"school","respectYourWork",NA,NA
"9565",2,2,201,"family_social",FALSE,NA,NA,"youth_out","respectYourWork",NA,NA
"9566",2,3,201,"family_social",FALSE,NA,NA,"city_govt","commFreq",NA,NA
"9567",2,3,201,"family_social",FALSE,NA,NA,"corrections","commFreq",NA,NA
"9568",2,3,201,"family_social",FALSE,NA,NA,"da_office","commFreq",NA,NA
"9569",2,3,201,"family_social",FALSE,NA,NA,"emp_devel","commFreq",NA,NA
"9570",2,3,201,"family_social",FALSE,NA,NA,"faith_based","commFreq",NA,NA
"9571",2,3,201,"family_social",FALSE,NA,NA,"family_social","commFreq",NA,NA
"9572",2,3,201,"family_social",FALSE,NA,NA,"health","commFreq",NA,NA
"9573",2,3,201,"family_social",FALSE,NA,NA,"parole","commFreq",NA,NA
"9574",2,3,201,"family_social",FALSE,NA,NA,"police","commFreq",NA,NA
"9575",2,3,201,"family_social",FALSE,NA,NA,"probation","commFreq",NA,NA
"9576",2,3,201,"family_social",FALSE,NA,NA,"research","commFreq",NA,NA
"9577",2,3,201,"family_social",FALSE,NA,NA,"school","commFreq",NA,NA
"9578",2,3,201,"family_social",FALSE,NA,NA,"youth_out","commFreq",NA,NA
"9579",2,3,201,"family_social",FALSE,NA,NA,"city_govt","commTimely",NA,NA
"9580",2,3,201,"family_social",FALSE,NA,NA,"corrections","commTimely",NA,NA
"9581",2,3,201,"family_social",FALSE,NA,NA,"da_office","commTimely",NA,NA
"9582",2,3,201,"family_social",FALSE,NA,NA,"emp_devel","commTimely",NA,NA
"9583",2,3,201,"family_social",FALSE,NA,NA,"faith_based","commTimely",NA,NA
"9584",2,3,201,"family_social",FALSE,NA,NA,"family_social","commTimely",NA,NA
"9585",2,3,201,"family_social",FALSE,NA,NA,"health","commTimely",NA,NA
"9586",2,3,201,"family_social",FALSE,NA,NA,"parole","commTimely",NA,NA
"9587",2,3,201,"family_social",FALSE,NA,NA,"police","commTimely",NA,NA
"9588",2,3,201,"family_social",FALSE,NA,NA,"probation","commTimely",NA,NA
"9589",2,3,201,"family_social",FALSE,NA,NA,"research","commTimely",NA,NA
"9590",2,3,201,"family_social",FALSE,NA,NA,"school","commTimely",NA,NA
"9591",2,3,201,"family_social",FALSE,NA,NA,"youth_out","commTimely",NA,NA
"9592",2,3,201,"family_social",FALSE,NA,NA,"city_govt","commAccurately",NA,NA
"9593",2,3,201,"family_social",FALSE,NA,NA,"corrections","commAccurately",NA,NA
"9594",2,3,201,"family_social",FALSE,NA,NA,"da_office","commAccurately",NA,NA
"9595",2,3,201,"family_social",FALSE,NA,NA,"emp_devel","commAccurately",NA,NA
"9596",2,3,201,"family_social",FALSE,NA,NA,"faith_based","commAccurately",NA,NA
"9597",2,3,201,"family_social",FALSE,NA,NA,"family_social","commAccurately",NA,NA
"9598",2,3,201,"family_social",FALSE,NA,NA,"health","commAccurately",NA,NA
"9599",2,3,201,"family_social",FALSE,NA,NA,"parole","commAccurately",NA,NA
"9600",2,3,201,"family_social",FALSE,NA,NA,"police","commAccurately",NA,NA
"9601",2,3,201,"family_social",FALSE,NA,NA,"probation","commAccurately",NA,NA
"9602",2,3,201,"family_social",FALSE,NA,NA,"research","commAccurately",NA,NA
"9603",2,3,201,"family_social",FALSE,NA,NA,"school","commAccurately",NA,NA
"9604",2,3,201,"family_social",FALSE,NA,NA,"youth_out","commAccurately",NA,NA
"9605",2,3,201,"family_social",FALSE,NA,NA,"city_govt","blameOthers",NA,NA
"9606",2,3,201,"family_social",FALSE,NA,NA,"corrections","blameOthers",NA,NA
"9607",2,3,201,"family_social",FALSE,NA,NA,"da_office","blameOthers",NA,NA
"9608",2,3,201,"family_social",FALSE,NA,NA,"emp_devel","blameOthers",NA,NA
"9609",2,3,201,"family_social",FALSE,NA,NA,"faith_based","blameOthers",NA,NA
"9610",2,3,201,"family_social",FALSE,NA,NA,"family_social","blameOthers",NA,NA
"9611",2,3,201,"family_social",FALSE,NA,NA,"health","blameOthers",NA,NA
"9612",2,3,201,"family_social",FALSE,NA,NA,"parole","blameOthers",NA,NA
"9613",2,3,201,"family_social",FALSE,NA,NA,"police","blameOthers",NA,NA
"9614",2,3,201,"family_social",FALSE,NA,NA,"probation","blameOthers",NA,NA
"9615",2,3,201,"family_social",FALSE,NA,NA,"research","blameOthers",NA,NA
"9616",2,3,201,"family_social",FALSE,NA,NA,"school","blameOthers",NA,NA
"9617",2,3,201,"family_social",FALSE,NA,NA,"youth_out","blameOthers",NA,NA
"9618",2,3,201,"family_social",FALSE,NA,NA,"city_govt","shareGoals",NA,NA
"9619",2,3,201,"family_social",FALSE,NA,NA,"corrections","shareGoals",NA,NA
"9620",2,3,201,"family_social",FALSE,NA,NA,"da_office","shareGoals",NA,NA
"9621",2,3,201,"family_social",FALSE,NA,NA,"emp_devel","shareGoals",NA,NA
"9622",2,3,201,"family_social",FALSE,NA,NA,"faith_based","shareGoals",NA,NA
"9623",2,3,201,"family_social",FALSE,NA,NA,"family_social","shareGoals",NA,NA
"9624",2,3,201,"family_social",FALSE,NA,NA,"health","shareGoals",NA,NA
"9625",2,3,201,"family_social",FALSE,NA,NA,"parole","shareGoals",NA,NA
"9626",2,3,201,"family_social",FALSE,NA,NA,"police","shareGoals",NA,NA
"9627",2,3,201,"family_social",FALSE,NA,NA,"probation","shareGoals",NA,NA
"9628",2,3,201,"family_social",FALSE,NA,NA,"research","shareGoals",NA,NA
"9629",2,3,201,"family_social",FALSE,NA,NA,"school","shareGoals",NA,NA
"9630",2,3,201,"family_social",FALSE,NA,NA,"youth_out","shareGoals",NA,NA
"9631",2,3,201,"family_social",FALSE,NA,NA,"city_govt","knowYourWork",NA,NA
"9632",2,3,201,"family_social",FALSE,NA,NA,"corrections","knowYourWork",NA,NA
"9633",2,3,201,"family_social",FALSE,NA,NA,"da_office","knowYourWork",NA,NA
"9634",2,3,201,"family_social",FALSE,NA,NA,"emp_devel","knowYourWork",NA,NA
"9635",2,3,201,"family_social",FALSE,NA,NA,"faith_based","knowYourWork",NA,NA
"9636",2,3,201,"family_social",FALSE,NA,NA,"family_social","knowYourWork",NA,NA
"9637",2,3,201,"family_social",FALSE,NA,NA,"health","knowYourWork",NA,NA
"9638",2,3,201,"family_social",FALSE,NA,NA,"parole","knowYourWork",NA,NA
"9639",2,3,201,"family_social",FALSE,NA,NA,"police","knowYourWork",NA,NA
"9640",2,3,201,"family_social",FALSE,NA,NA,"probation","knowYourWork",NA,NA
"9641",2,3,201,"family_social",FALSE,NA,NA,"research","knowYourWork",NA,NA
"9642",2,3,201,"family_social",FALSE,NA,NA,"school","knowYourWork",NA,NA
"9643",2,3,201,"family_social",FALSE,NA,NA,"youth_out","knowYourWork",NA,NA
"9644",2,3,201,"family_social",FALSE,NA,NA,"city_govt","respectYourWork",NA,NA
"9645",2,3,201,"family_social",FALSE,NA,NA,"corrections","respectYourWork",NA,NA
"9646",2,3,201,"family_social",FALSE,NA,NA,"da_office","respectYourWork",NA,NA
"9647",2,3,201,"family_social",FALSE,NA,NA,"emp_devel","respectYourWork",NA,NA
"9648",2,3,201,"family_social",FALSE,NA,NA,"faith_based","respectYourWork",NA,NA
"9649",2,3,201,"family_social",FALSE,NA,NA,"family_social","respectYourWork",NA,NA
"9650",2,3,201,"family_social",FALSE,NA,NA,"health","respectYourWork",NA,NA
"9651",2,3,201,"family_social",FALSE,NA,NA,"parole","respectYourWork",NA,NA
"9652",2,3,201,"family_social",FALSE,NA,NA,"police","respectYourWork",NA,NA
"9653",2,3,201,"family_social",FALSE,NA,NA,"probation","respectYourWork",NA,NA
"9654",2,3,201,"family_social",FALSE,NA,NA,"research","respectYourWork",NA,NA
"9655",2,3,201,"family_social",FALSE,NA,NA,"school","respectYourWork",NA,NA
"9656",2,3,201,"family_social",FALSE,NA,NA,"youth_out","respectYourWork",NA,NA
"9657",2,4,201,"family_social",FALSE,NA,NA,"city_govt","commFreq",NA,NA
"9658",2,4,201,"family_social",FALSE,NA,NA,"corrections","commFreq",NA,NA
"9659",2,4,201,"family_social",FALSE,NA,NA,"da_office","commFreq",NA,NA
"9660",2,4,201,"family_social",FALSE,NA,NA,"emp_devel","commFreq",NA,NA
"9661",2,4,201,"family_social",FALSE,NA,NA,"faith_based","commFreq",NA,NA
"9662",2,4,201,"family_social",FALSE,NA,NA,"family_social","commFreq",NA,NA
"9663",2,4,201,"family_social",FALSE,NA,NA,"health","commFreq",NA,NA
"9664",2,4,201,"family_social",FALSE,NA,NA,"parole","commFreq",NA,NA
"9665",2,4,201,"family_social",FALSE,NA,NA,"police","commFreq",NA,NA
"9666",2,4,201,"family_social",FALSE,NA,NA,"probation","commFreq",NA,NA
"9667",2,4,201,"family_social",FALSE,NA,NA,"research","commFreq",NA,NA
"9668",2,4,201,"family_social",FALSE,NA,NA,"school","commFreq",NA,NA
"9669",2,4,201,"family_social",FALSE,NA,NA,"youth_out","commFreq",NA,NA
"9670",2,4,201,"family_social",FALSE,NA,NA,"city_govt","commTimely",NA,NA
"9671",2,4,201,"family_social",FALSE,NA,NA,"corrections","commTimely",NA,NA
"9672",2,4,201,"family_social",FALSE,NA,NA,"da_office","commTimely",NA,NA
"9673",2,4,201,"family_social",FALSE,NA,NA,"emp_devel","commTimely",NA,NA
"9674",2,4,201,"family_social",FALSE,NA,NA,"faith_based","commTimely",NA,NA
"9675",2,4,201,"family_social",FALSE,NA,NA,"family_social","commTimely",NA,NA
"9676",2,4,201,"family_social",FALSE,NA,NA,"health","commTimely",NA,NA
"9677",2,4,201,"family_social",FALSE,NA,NA,"parole","commTimely",NA,NA
"9678",2,4,201,"family_social",FALSE,NA,NA,"police","commTimely",NA,NA
"9679",2,4,201,"family_social",FALSE,NA,NA,"probation","commTimely",NA,NA
"9680",2,4,201,"family_social",FALSE,NA,NA,"research","commTimely",NA,NA
"9681",2,4,201,"family_social",FALSE,NA,NA,"school","commTimely",NA,NA
"9682",2,4,201,"family_social",FALSE,NA,NA,"youth_out","commTimely",NA,NA
"9683",2,4,201,"family_social",FALSE,NA,NA,"city_govt","commAccurately",NA,NA
"9684",2,4,201,"family_social",FALSE,NA,NA,"corrections","commAccurately",NA,NA
"9685",2,4,201,"family_social",FALSE,NA,NA,"da_office","commAccurately",NA,NA
"9686",2,4,201,"family_social",FALSE,NA,NA,"emp_devel","commAccurately",NA,NA
"9687",2,4,201,"family_social",FALSE,NA,NA,"faith_based","commAccurately",NA,NA
"9688",2,4,201,"family_social",FALSE,NA,NA,"family_social","commAccurately",NA,NA
"9689",2,4,201,"family_social",FALSE,NA,NA,"health","commAccurately",NA,NA
"9690",2,4,201,"family_social",FALSE,NA,NA,"parole","commAccurately",NA,NA
"9691",2,4,201,"family_social",FALSE,NA,NA,"police","commAccurately",NA,NA
"9692",2,4,201,"family_social",FALSE,NA,NA,"probation","commAccurately",NA,NA
"9693",2,4,201,"family_social",FALSE,NA,NA,"research","commAccurately",NA,NA
"9694",2,4,201,"family_social",FALSE,NA,NA,"school","commAccurately",NA,NA
"9695",2,4,201,"family_social",FALSE,NA,NA,"youth_out","commAccurately",NA,NA
"9696",2,4,201,"family_social",FALSE,NA,NA,"city_govt","blameOthers",NA,NA
"9697",2,4,201,"family_social",FALSE,NA,NA,"corrections","blameOthers",NA,NA
"9698",2,4,201,"family_social",FALSE,NA,NA,"da_office","blameOthers",NA,NA
"9699",2,4,201,"family_social",FALSE,NA,NA,"emp_devel","blameOthers",NA,NA
"9700",2,4,201,"family_social",FALSE,NA,NA,"faith_based","blameOthers",NA,NA
"9701",2,4,201,"family_social",FALSE,NA,NA,"family_social","blameOthers",NA,NA
"9702",2,4,201,"family_social",FALSE,NA,NA,"health","blameOthers",NA,NA
"9703",2,4,201,"family_social",FALSE,NA,NA,"parole","blameOthers",NA,NA
"9704",2,4,201,"family_social",FALSE,NA,NA,"police","blameOthers",NA,NA
"9705",2,4,201,"family_social",FALSE,NA,NA,"probation","blameOthers",NA,NA
"9706",2,4,201,"family_social",FALSE,NA,NA,"research","blameOthers",NA,NA
"9707",2,4,201,"family_social",FALSE,NA,NA,"school","blameOthers",NA,NA
"9708",2,4,201,"family_social",FALSE,NA,NA,"youth_out","blameOthers",NA,NA
"9709",2,4,201,"family_social",FALSE,NA,NA,"city_govt","shareGoals",NA,NA
