"","city","round","CASEID","WORKGROUP","intervention2","intervention3","intervention4","alter","within","between","var","weight","weight_label"
"6935",1,1,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"commTimely",NA,NA
"6936",1,1,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"commTimely",NA,NA
"6937",1,1,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"commTimely",NA,NA
"6938",1,1,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"commTimely",NA,NA
"6939",1,1,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"commTimely",NA,NA
"6940",1,1,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"commTimely",NA,NA
"6941",1,1,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"commTimely",NA,NA
"6942",1,1,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"commTimely",NA,NA
"6943",1,1,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"commAccurately",NA,NA
"6944",1,1,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"commAccurately",NA,NA
"6945",1,1,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"commAccurately",NA,NA
"6946",1,1,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"commAccurately",NA,NA
"6947",1,1,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"commAccurately",NA,NA
"6948",1,1,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"commAccurately",NA,NA
"6949",1,1,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"commAccurately",NA,NA
"6950",1,1,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"commAccurately",NA,NA
"6951",1,1,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"commAccurately",NA,NA
"6952",1,1,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"commAccurately",NA,NA
"6953",1,1,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"commAccurately",NA,NA
"6954",1,1,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"commAccurately",NA,NA
"6955",1,1,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"commAccurately",NA,NA
"6956",1,1,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"blameOthers",NA,NA
"6957",1,1,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"blameOthers",NA,NA
"6958",1,1,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"blameOthers",NA,NA
"6959",1,1,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"blameOthers",NA,NA
"6960",1,1,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"blameOthers",NA,NA
"6961",1,1,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"blameOthers",NA,NA
"6962",1,1,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"blameOthers",NA,NA
"6963",1,1,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"blameOthers",NA,NA
"6964",1,1,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"blameOthers",NA,NA
"6965",1,1,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"blameOthers",NA,NA
"6966",1,1,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"blameOthers",NA,NA
"6967",1,1,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"blameOthers",NA,NA
"6968",1,1,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"blameOthers",NA,NA
"6969",1,1,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"shareGoals",NA,NA
"6970",1,1,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"shareGoals",NA,NA
"6971",1,1,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"shareGoals",NA,NA
"6972",1,1,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"shareGoals",NA,NA
"6973",1,1,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"shareGoals",NA,NA
"6974",1,1,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"shareGoals",NA,NA
"6975",1,1,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"shareGoals",NA,NA
"6976",1,1,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"shareGoals",NA,NA
"6977",1,1,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"shareGoals",NA,NA
"6978",1,1,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"shareGoals",NA,NA
"6979",1,1,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"shareGoals",NA,NA
"6980",1,1,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"shareGoals",NA,NA
"6981",1,1,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"shareGoals",NA,NA
"6982",1,1,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"knowYourWork",NA,NA
"6983",1,1,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"knowYourWork",NA,NA
"6984",1,1,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"knowYourWork",NA,NA
"6985",1,1,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"knowYourWork",NA,NA
"6986",1,1,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"knowYourWork",NA,NA
"6987",1,1,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"knowYourWork",NA,NA
"6988",1,1,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"knowYourWork",NA,NA
"6989",1,1,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"knowYourWork",NA,NA
"6990",1,1,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"knowYourWork",NA,NA
"6991",1,1,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"knowYourWork",NA,NA
"6992",1,1,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"knowYourWork",NA,NA
"6993",1,1,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"knowYourWork",NA,NA
"6994",1,1,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"knowYourWork",NA,NA
"6995",1,1,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"respectYourWork",NA,NA
"6996",1,1,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"respectYourWork",NA,NA
"6997",1,1,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"respectYourWork",NA,NA
"6998",1,1,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"respectYourWork",NA,NA
"6999",1,1,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"respectYourWork",NA,NA
"7000",1,1,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"respectYourWork",NA,NA
"7001",1,1,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"respectYourWork",NA,NA
"7002",1,1,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"respectYourWork",NA,NA
"7003",1,1,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"respectYourWork",NA,NA
"7004",1,1,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"respectYourWork",NA,NA
"7005",1,1,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"respectYourWork",NA,NA
"7006",1,1,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"respectYourWork",NA,NA
"7007",1,1,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"respectYourWork",NA,NA
"7008",1,2,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"commFreq",NA,NA
"7009",1,2,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"commFreq",NA,NA
"7010",1,2,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"commFreq",NA,NA
"7011",1,2,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"commFreq",NA,NA
"7012",1,2,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"commFreq",NA,NA
"7013",1,2,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"commFreq",NA,NA
"7014",1,2,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"commFreq",NA,NA
"7015",1,2,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"commFreq",NA,NA
"7016",1,2,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"commFreq",NA,NA
"7017",1,2,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"commFreq",NA,NA
"7018",1,2,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"commFreq",NA,NA
"7019",1,2,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"commFreq",NA,NA
"7020",1,2,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"commFreq",NA,NA
"7021",1,2,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"commTimely",NA,NA
"7022",1,2,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"commTimely",NA,NA
"7023",1,2,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"commTimely",NA,NA
"7024",1,2,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"commTimely",NA,NA
"7025",1,2,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"commTimely",NA,NA
"7026",1,2,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"commTimely",NA,NA
"7027",1,2,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"commTimely",NA,NA
"7028",1,2,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"commTimely",NA,NA
"7029",1,2,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"commTimely",NA,NA
"7030",1,2,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"commTimely",NA,NA
"7031",1,2,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"commTimely",NA,NA
"7032",1,2,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"commTimely",NA,NA
"7033",1,2,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"commTimely",NA,NA
"7034",1,2,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"commAccurately",NA,NA
"7035",1,2,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"commAccurately",NA,NA
"7036",1,2,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"commAccurately",NA,NA
"7037",1,2,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"commAccurately",NA,NA
"7038",1,2,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"commAccurately",NA,NA
"7039",1,2,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"commAccurately",NA,NA
"7040",1,2,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"commAccurately",NA,NA
"7041",1,2,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"commAccurately",NA,NA
"7042",1,2,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"commAccurately",NA,NA
"7043",1,2,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"commAccurately",NA,NA
"7044",1,2,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"commAccurately",NA,NA
"7045",1,2,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"commAccurately",NA,NA
"7046",1,2,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"commAccurately",NA,NA
"7047",1,2,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"blameOthers",NA,NA
"7048",1,2,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"blameOthers",NA,NA
"7049",1,2,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"blameOthers",NA,NA
"7050",1,2,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"blameOthers",NA,NA
"7051",1,2,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"blameOthers",NA,NA
"7052",1,2,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"blameOthers",NA,NA
"7053",1,2,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"blameOthers",NA,NA
"7054",1,2,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"blameOthers",NA,NA
"7055",1,2,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"blameOthers",NA,NA
"7056",1,2,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"blameOthers",NA,NA
"7057",1,2,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"blameOthers",NA,NA
"7058",1,2,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"blameOthers",NA,NA
"7059",1,2,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"blameOthers",NA,NA
"7060",1,2,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"shareGoals",NA,NA
"7061",1,2,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"shareGoals",NA,NA
"7062",1,2,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"shareGoals",NA,NA
"7063",1,2,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"shareGoals",NA,NA
"7064",1,2,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"shareGoals",NA,NA
"7065",1,2,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"shareGoals",NA,NA
"7066",1,2,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"shareGoals",NA,NA
"7067",1,2,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"shareGoals",NA,NA
"7068",1,2,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"shareGoals",NA,NA
"7069",1,2,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"shareGoals",NA,NA
"7070",1,2,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"shareGoals",NA,NA
"7071",1,2,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"shareGoals",NA,NA
"7072",1,2,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"shareGoals",NA,NA
"7073",1,2,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"knowYourWork",NA,NA
"7074",1,2,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"knowYourWork",NA,NA
"7075",1,2,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"knowYourWork",NA,NA
"7076",1,2,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"knowYourWork",NA,NA
"7077",1,2,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"knowYourWork",NA,NA
"7078",1,2,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"knowYourWork",NA,NA
"7079",1,2,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"knowYourWork",NA,NA
"7080",1,2,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"knowYourWork",NA,NA
"7081",1,2,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"knowYourWork",NA,NA
"7082",1,2,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"knowYourWork",NA,NA
"7083",1,2,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"knowYourWork",NA,NA
"7084",1,2,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"knowYourWork",NA,NA
"7085",1,2,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"knowYourWork",NA,NA
"7086",1,2,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"respectYourWork",NA,NA
"7087",1,2,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"respectYourWork",NA,NA
"7088",1,2,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"respectYourWork",NA,NA
"7089",1,2,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"respectYourWork",NA,NA
"7090",1,2,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"respectYourWork",NA,NA
"7091",1,2,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"respectYourWork",NA,NA
"7092",1,2,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"respectYourWork",NA,NA
"7093",1,2,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"respectYourWork",NA,NA
"7094",1,2,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"respectYourWork",NA,NA
"7095",1,2,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"respectYourWork",NA,NA
"7096",1,2,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"respectYourWork",NA,NA
"7097",1,2,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"respectYourWork",NA,NA
"7098",1,2,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"respectYourWork",NA,NA
"7099",1,3,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"commFreq",1,1
"7100",1,3,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"commFreq",3,3
"7101",1,3,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"commFreq",3,3
"7102",1,3,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"commFreq",3,3
"7103",1,3,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"commFreq",1,1
"7104",1,3,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"commFreq",3,3
"7105",1,3,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"commFreq",3,3
"7106",1,3,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"commFreq",3,3
"7107",1,3,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"commFreq",3,3
"7108",1,3,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"commFreq",3,3
"7109",1,3,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"commFreq",3,3
"7110",1,3,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"commFreq",1,1
"7111",1,3,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"commFreq",3,3
"7112",1,3,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"commTimely",1,1
"7113",1,3,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"commTimely",2,2
"7114",1,3,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"commTimely",3,3
"7115",1,3,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"commTimely",3,3
"7116",1,3,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"commTimely",1,1
"7117",1,3,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"commTimely",3,3
"7118",1,3,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"commTimely",3,3
"7119",1,3,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"commTimely",2,2
"7120",1,3,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"commTimely",3,3
"7121",1,3,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"commTimely",3,3
"7122",1,3,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"commTimely",2,2
"7123",1,3,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"commTimely",2,2
"7124",1,3,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"commTimely",4,4
"7125",1,3,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"commAccurately",1,1
"7126",1,3,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"commAccurately",1,1
"7127",1,3,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"commAccurately",1,1
"7128",1,3,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"commAccurately",3,3
"7129",1,3,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"commAccurately",1,1
"7130",1,3,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"commAccurately",2,2
"7131",1,3,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"commAccurately",1,1
"7132",1,3,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"commAccurately",1,1
"7133",1,3,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"commAccurately",2,2
"7134",1,3,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"commAccurately",2,2
"7135",1,3,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"commAccurately",2,2
"7136",1,3,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"commAccurately",2,2
"7137",1,3,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"commAccurately",3,3
"7138",1,3,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"blameOthers",3,3
"7139",1,3,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"blameOthers",3,3
"7140",1,3,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"blameOthers",3,3
"7141",1,3,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"blameOthers",4,4
"7142",1,3,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"blameOthers",3,3
"7143",1,3,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"blameOthers",3,3
"7144",1,3,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"blameOthers",3,3
"7145",1,3,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"blameOthers",3,3
"7146",1,3,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"blameOthers",3,3
"7147",1,3,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"blameOthers",3,3
"7148",1,3,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"blameOthers",4,4
"7149",1,3,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"blameOthers",3,3
"7150",1,3,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"blameOthers",3,3
"7151",1,3,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"shareGoals",3,3
"7152",1,3,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"shareGoals",3,3
"7153",1,3,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"shareGoals",3,3
"7154",1,3,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"shareGoals",4,4
"7155",1,3,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"shareGoals",NA,NA
"7156",1,3,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"shareGoals",NA,NA
"7157",1,3,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"shareGoals",NA,NA
"7158",1,3,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"shareGoals",NA,NA
"7159",1,3,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"shareGoals",NA,NA
"7160",1,3,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"shareGoals",NA,NA
"7161",1,3,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"shareGoals",NA,NA
"7162",1,3,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"shareGoals",NA,NA
"7163",1,3,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"shareGoals",NA,NA
"7164",1,3,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"knowYourWork",2,2
"7165",1,3,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"knowYourWork",3,3
"7166",1,3,120,"corrections",FALSE,TRUE,TRUE,"da_office",FALSE,TRUE,"knowYourWork",4,4
"7167",1,3,120,"corrections",FALSE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"knowYourWork",3,3
"7168",1,3,120,"corrections",FALSE,TRUE,TRUE,"faith_based",FALSE,TRUE,"knowYourWork",1,1
"7169",1,3,120,"corrections",FALSE,TRUE,TRUE,"family_social",FALSE,TRUE,"knowYourWork",2,2
"7170",1,3,120,"corrections",FALSE,TRUE,TRUE,"health",FALSE,TRUE,"knowYourWork",1,1
"7171",1,3,120,"corrections",FALSE,TRUE,TRUE,"parole",FALSE,TRUE,"knowYourWork",2,2
"7172",1,3,120,"corrections",FALSE,TRUE,TRUE,"police",FALSE,TRUE,"knowYourWork",3,3
"7173",1,3,120,"corrections",FALSE,TRUE,TRUE,"probation",FALSE,TRUE,"knowYourWork",3,3
"7174",1,3,120,"corrections",FALSE,TRUE,TRUE,"research",FALSE,TRUE,"knowYourWork",NA,NA
"7175",1,3,120,"corrections",FALSE,TRUE,TRUE,"school",FALSE,TRUE,"knowYourWork",2,2
"7176",1,3,120,"corrections",FALSE,TRUE,TRUE,"youth_out",FALSE,TRUE,"knowYourWork",3,3
"7177",1,3,120,"corrections",FALSE,TRUE,TRUE,"city_govt",FALSE,TRUE,"respectYourWork",NA,NA
"7178",1,3,120,"corrections",FALSE,TRUE,TRUE,"corrections",TRUE,FALSE,"respectYourWork",NA,NA
