"","city","round","CASEID","WORKGROUP","intervention2","intervention3","intervention4","alter","within","between","var","weight","weight_label"
"537",1,2,124,"corrections",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"538",1,2,124,"corrections",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"539",1,2,124,"corrections",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"540",1,2,124,"corrections",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"541",1,2,124,"corrections",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"542",1,2,124,"corrections",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"543",1,2,124,"corrections",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"544",1,2,124,"corrections",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"545",1,2,124,"corrections",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"546",1,2,124,"corrections",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"547",1,3,124,"corrections",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"548",1,3,124,"corrections",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"549",1,3,124,"corrections",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"550",1,3,124,"corrections",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"551",1,3,124,"corrections",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"552",1,3,124,"corrections",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"553",1,3,124,"corrections",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"554",1,3,124,"corrections",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"555",1,3,124,"corrections",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"556",1,3,124,"corrections",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"557",1,3,124,"corrections",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"558",1,3,124,"corrections",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"559",1,1,125,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"560",1,1,125,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"561",1,1,125,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"562",1,1,125,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"563",1,1,125,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"564",1,1,125,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"565",1,1,125,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"566",1,1,125,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"567",1,1,125,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"568",1,1,125,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"569",1,1,125,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"570",1,1,125,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"571",1,1,125,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"572",1,2,125,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"573",1,2,125,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"574",1,2,125,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"575",1,2,125,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"576",1,2,125,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"577",1,2,125,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"578",1,2,125,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"579",1,2,125,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"580",1,2,125,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"581",1,2,125,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"582",1,2,125,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"583",1,2,125,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"584",1,2,125,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"585",1,3,125,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"586",1,3,125,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"587",1,3,125,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"588",1,3,125,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"589",1,3,125,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"590",1,3,125,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"591",1,3,125,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"592",1,3,125,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"593",1,3,125,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"594",1,3,125,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"595",1,3,125,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"596",1,3,125,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"597",1,3,125,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"598",1,1,126,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"599",1,1,126,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"600",1,1,126,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"601",1,1,126,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"602",1,1,126,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"603",1,1,126,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"604",1,1,126,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"605",1,1,126,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"606",1,1,126,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"607",1,1,126,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"608",1,1,126,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"609",1,1,126,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"610",1,1,126,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"611",1,2,126,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"612",1,2,126,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"613",1,2,126,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"614",1,2,126,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"615",1,2,126,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"616",1,2,126,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"617",1,2,126,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"618",1,2,126,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"619",1,2,126,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"620",1,2,126,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"621",1,2,126,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"622",1,2,126,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"623",1,2,126,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"624",1,3,126,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"625",1,3,126,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"626",1,3,126,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"627",1,3,126,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"628",1,3,126,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"629",1,3,126,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"630",1,3,126,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"631",1,3,126,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"632",1,3,126,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"633",1,3,126,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"634",1,3,126,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"635",1,3,126,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"636",1,3,126,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"637",1,4,126,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"638",1,4,126,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"639",2,2,201,"family_social",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"640",2,2,201,"family_social",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"641",2,2,201,"family_social",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"642",2,2,201,"family_social",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"643",2,2,201,"family_social",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"644",2,2,201,"family_social",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"645",2,2,201,"family_social",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"646",2,2,201,"family_social",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"647",2,2,201,"family_social",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"648",2,2,201,"family_social",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"649",2,2,201,"family_social",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"650",2,2,201,"family_social",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"651",2,2,201,"family_social",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"652",2,3,201,"family_social",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"653",2,3,201,"family_social",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"654",2,3,201,"family_social",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"655",2,3,201,"family_social",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"656",2,3,201,"family_social",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"657",2,3,201,"family_social",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"658",2,3,201,"family_social",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"659",2,3,201,"family_social",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"660",2,3,201,"family_social",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"661",2,3,201,"family_social",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"662",2,3,201,"family_social",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"663",2,3,201,"family_social",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"664",2,3,201,"family_social",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"665",2,4,201,"family_social",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"666",2,4,201,"family_social",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"667",2,4,201,"family_social",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"668",2,4,201,"family_social",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"669",2,4,201,"family_social",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"670",2,4,201,"family_social",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"671",2,4,201,"family_social",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"672",2,4,201,"family_social",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"673",2,4,201,"family_social",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"674",2,4,201,"family_social",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"675",2,4,201,"family_social",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"676",2,4,201,"family_social",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"677",2,4,201,"family_social",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"678",2,4,202,"family_social",TRUE,TRUE,TRUE,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"679",2,4,202,"family_social",TRUE,TRUE,TRUE,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"680",2,4,202,"family_social",TRUE,TRUE,TRUE,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"681",2,4,202,"family_social",TRUE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"682",2,4,202,"family_social",TRUE,TRUE,TRUE,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"683",2,4,202,"family_social",TRUE,TRUE,TRUE,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"684",2,4,202,"family_social",TRUE,TRUE,TRUE,"health",FALSE,TRUE,"fully_missing",0.5,NA
"685",2,4,202,"family_social",TRUE,TRUE,TRUE,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"686",2,4,202,"family_social",TRUE,TRUE,TRUE,"police",FALSE,TRUE,"fully_missing",0.5,NA
"687",2,4,202,"family_social",TRUE,TRUE,TRUE,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"688",2,4,202,"family_social",TRUE,TRUE,TRUE,"research",FALSE,TRUE,"fully_missing",0.5,NA
"689",2,4,202,"family_social",TRUE,TRUE,TRUE,"school",FALSE,TRUE,"fully_missing",0.5,NA
"690",2,4,202,"family_social",TRUE,TRUE,TRUE,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"691",2,3,204,"family_social",TRUE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"692",2,3,204,"family_social",TRUE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"693",2,3,204,"family_social",TRUE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"694",2,3,204,"family_social",TRUE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"695",2,3,204,"family_social",TRUE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"696",2,3,204,"family_social",TRUE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"697",2,3,204,"family_social",TRUE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"698",2,3,204,"family_social",TRUE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"699",2,3,204,"family_social",TRUE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"700",2,3,204,"family_social",TRUE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"701",2,3,204,"family_social",TRUE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"702",2,3,204,"family_social",TRUE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"703",2,3,204,"family_social",TRUE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"704",2,4,204,"family_social",TRUE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"705",2,4,204,"family_social",TRUE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"706",2,4,204,"family_social",TRUE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"707",2,4,204,"family_social",TRUE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"708",2,4,204,"family_social",TRUE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"709",2,4,204,"family_social",TRUE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"710",2,4,204,"family_social",TRUE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"711",2,4,204,"family_social",TRUE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"712",2,4,204,"family_social",TRUE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"713",2,4,204,"family_social",TRUE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"714",2,4,204,"family_social",TRUE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"715",2,4,204,"family_social",TRUE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"716",2,4,204,"family_social",TRUE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"717",2,3,205,"police",TRUE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"718",2,3,205,"police",TRUE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"719",2,3,205,"police",TRUE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"720",2,3,205,"police",TRUE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"721",2,3,205,"police",TRUE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"722",2,3,205,"police",TRUE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"723",2,3,205,"police",TRUE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"724",2,3,205,"police",TRUE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"725",2,3,205,"police",TRUE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"726",2,3,205,"police",TRUE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"727",2,3,205,"police",TRUE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"728",2,3,205,"police",TRUE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"729",2,4,205,"police",TRUE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"730",2,4,205,"police",TRUE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"731",2,4,205,"police",TRUE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"732",2,4,205,"police",TRUE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"733",2,4,205,"police",TRUE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"734",2,4,205,"police",TRUE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"735",2,4,205,"police",TRUE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"736",2,4,205,"police",TRUE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"737",2,4,205,"police",TRUE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"738",2,4,205,"police",TRUE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"739",2,4,205,"police",TRUE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"740",2,4,205,"police",TRUE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"741",2,1,206,"faith_based",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"742",2,2,206,"faith_based",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"743",2,2,206,"faith_based",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"744",2,2,206,"faith_based",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"745",2,2,206,"faith_based",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"746",2,2,206,"faith_based",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"747",2,2,206,"faith_based",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"748",2,2,206,"faith_based",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"749",2,2,206,"faith_based",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"750",2,2,206,"faith_based",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"751",2,2,206,"faith_based",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"752",2,2,206,"faith_based",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"753",2,2,206,"faith_based",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"754",2,2,206,"faith_based",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"755",2,3,206,"faith_based",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"756",2,3,206,"faith_based",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"757",2,3,206,"faith_based",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"758",2,3,206,"faith_based",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"759",2,3,206,"faith_based",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"760",2,3,206,"faith_based",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"761",2,3,206,"faith_based",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"762",2,3,206,"faith_based",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"763",2,3,206,"faith_based",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"764",2,3,206,"faith_based",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"765",2,3,206,"faith_based",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"766",2,3,206,"faith_based",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"767",2,3,206,"faith_based",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"768",2,4,206,"faith_based",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"769",2,4,206,"faith_based",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"770",2,4,206,"faith_based",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"771",2,4,206,"faith_based",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"772",2,4,206,"faith_based",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"773",2,4,206,"faith_based",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"774",2,4,206,"faith_based",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"775",2,4,206,"faith_based",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"776",2,4,206,"faith_based",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"777",2,4,206,"faith_based",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"778",2,4,206,"faith_based",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"779",2,4,206,"faith_based",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"780",2,4,206,"faith_based",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"781",2,1,207,"school",TRUE,TRUE,TRUE,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"782",2,4,207,"school",TRUE,TRUE,TRUE,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"783",2,4,207,"school",TRUE,TRUE,TRUE,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"784",2,4,207,"school",TRUE,TRUE,TRUE,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"785",2,4,207,"school",TRUE,TRUE,TRUE,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"786",2,4,207,"school",TRUE,TRUE,TRUE,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"787",2,4,207,"school",TRUE,TRUE,TRUE,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"788",2,4,207,"school",TRUE,TRUE,TRUE,"health",FALSE,TRUE,"fully_missing",0.5,NA
"789",2,4,207,"school",TRUE,TRUE,TRUE,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"790",2,4,207,"school",TRUE,TRUE,TRUE,"police",FALSE,TRUE,"fully_missing",0.5,NA
"791",2,4,207,"school",TRUE,TRUE,TRUE,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"792",2,4,207,"school",TRUE,TRUE,TRUE,"research",FALSE,TRUE,"fully_missing",0.5,NA
"793",2,4,207,"school",TRUE,TRUE,TRUE,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
