"","city","round","CASEID","WORKGROUP","alter","weight","num_missing","num_response","var"
"386",1,4,108,"youth_out","family_social",2.42857142857143,0,7,"RC_scale"
"387",1,4,108,"youth_out","health",4.14285714285714,0,7,"RC_scale"
"388",1,4,108,"youth_out","police",4,0,7,"RC_scale"
"389",1,4,108,"youth_out","probation",2.42857142857143,0,7,"RC_scale"
"390",1,4,108,"youth_out","research",3.85714285714286,0,7,"RC_scale"
"391",1,4,108,"youth_out","school",4.28571428571429,0,7,"RC_scale"
"392",1,4,108,"youth_out","youth_out",3.71428571428571,0,7,"RC_scale"
"393",1,4,110,"police","city_govt",2.71428571428571,0,7,"RC_scale"
"394",1,4,110,"police","corrections",4.57142857142857,0,7,"RC_scale"
"395",1,4,110,"police","da_office",4.85714285714286,0,7,"RC_scale"
"396",1,4,110,"police","emp_devel",4.28571428571429,0,7,"RC_scale"
"397",1,4,110,"police","faith_based",2.14285714285714,0,7,"RC_scale"
"398",1,4,110,"police","family_social",1.57142857142857,0,7,"RC_scale"
"399",1,4,110,"police","health",1.57142857142857,0,7,"RC_scale"
"400",1,4,110,"police","parole",4.71428571428571,0,7,"RC_scale"
"401",1,4,110,"police","police",4.85714285714286,0,7,"RC_scale"
"402",1,4,110,"police","probation",4.71428571428571,0,7,"RC_scale"
"403",1,4,110,"police","research",3.28571428571429,0,7,"RC_scale"
"404",1,4,110,"police","school",2.57142857142857,0,7,"RC_scale"
"405",1,4,110,"police","youth_out",4.71428571428571,0,7,"RC_scale"
"406",1,4,111,"police","city_govt",3,0,7,"RC_scale"
"407",1,4,111,"police","corrections",4.57142857142857,0,7,"RC_scale"
"408",1,4,111,"police","da_office",4.57142857142857,0,7,"RC_scale"
"409",1,4,111,"police","parole",4.57142857142857,0,7,"RC_scale"
"410",1,4,111,"police","police",4.57142857142857,0,7,"RC_scale"
"411",1,4,111,"police","probation",4.57142857142857,0,7,"RC_scale"
"412",1,4,111,"police","youth_out",3.42857142857143,0,7,"RC_scale"
"413",1,4,112,"family_social","city_govt",3.42857142857143,0,7,"RC_scale"
"414",1,4,112,"family_social","corrections",3.85714285714286,0,7,"RC_scale"
"415",1,4,112,"family_social","da_office",4.14285714285714,0,7,"RC_scale"
"416",1,4,112,"family_social","emp_devel",4.28571428571429,0,7,"RC_scale"
"417",1,4,112,"family_social","faith_based",2.57142857142857,0,7,"RC_scale"
"418",1,4,112,"family_social","family_social",3.85714285714286,0,7,"RC_scale"
"419",1,4,112,"family_social","health",3.85714285714286,0,7,"RC_scale"
"420",1,4,112,"family_social","parole",4.14285714285714,0,7,"RC_scale"
"421",1,4,112,"family_social","police",4.14285714285714,0,7,"RC_scale"
"422",1,4,112,"family_social","probation",4.14285714285714,0,7,"RC_scale"
"423",1,4,112,"family_social","research",4.28571428571429,0,7,"RC_scale"
"424",1,4,112,"family_social","school",4.14285714285714,0,7,"RC_scale"
"425",1,4,112,"family_social","youth_out",4.28571428571429,0,7,"RC_scale"
"426",1,4,116,"probation","city_govt",3.28571428571429,0,7,"RC_scale"
"427",1,4,116,"probation","corrections",2.14285714285714,0,7,"RC_scale"
"428",1,4,116,"probation","da_office",3.28571428571429,0,7,"RC_scale"
"429",1,4,116,"probation","emp_devel",3.28571428571429,0,7,"RC_scale"
"430",1,4,116,"probation","faith_based",2.14285714285714,0,7,"RC_scale"
"431",1,4,116,"probation","family_social",3.28571428571429,0,7,"RC_scale"
"432",1,4,116,"probation","health",3.28571428571429,0,7,"RC_scale"
"433",1,4,116,"probation","police",3.28571428571429,0,7,"RC_scale"
"434",1,4,116,"probation","research",3.28571428571429,0,7,"RC_scale"
"435",1,4,116,"probation","youth_out",3.28571428571429,0,7,"RC_scale"
"436",1,4,117,"research","city_govt",2,0,7,"RC_scale"
"437",1,4,117,"research","corrections",4.14285714285714,0,7,"RC_scale"
"438",1,4,117,"research","parole",4.14285714285714,0,7,"RC_scale"
"439",1,4,117,"research","police",4.71428571428571,0,7,"RC_scale"
"440",1,4,117,"research","probation",3,0,7,"RC_scale"
"441",1,4,118,"family_social","city_govt",2.14285714285714,0,7,"RC_scale"
"442",1,4,118,"family_social","da_office",1.85714285714286,0,7,"RC_scale"
"443",1,4,118,"family_social","faith_based",2.85714285714286,0,7,"RC_scale"
"444",1,4,118,"family_social","health",3.14285714285714,0,7,"RC_scale"
"445",1,4,122,"probation","city_govt",3.71428571428571,0,7,"RC_scale"
"446",1,4,122,"probation","corrections",3.71428571428571,0,7,"RC_scale"
"447",1,4,122,"probation","da_office",3.71428571428571,0,7,"RC_scale"
"448",1,4,122,"probation","family_social",3.57142857142857,0,7,"RC_scale"
"449",1,4,122,"probation","health",3.71428571428571,0,7,"RC_scale"
"450",1,4,122,"probation","police",4,0,7,"RC_scale"
"451",1,4,122,"probation","probation",4,0,7,"RC_scale"
"452",1,4,122,"probation","school",4,0,7,"RC_scale"
"453",1,4,122,"probation","youth_out",3.71428571428571,0,7,"RC_scale"
"454",1,4,123,"corrections","city_govt",4.42857142857143,0,7,"RC_scale"
"455",1,4,123,"corrections","emp_devel",4.57142857142857,0,7,"RC_scale"
"456",1,4,123,"corrections","family_social",4.57142857142857,0,7,"RC_scale"
"457",1,4,123,"corrections","youth_out",4.57142857142857,0,7,"RC_scale"
"458",1,4,124,"corrections","city_govt",3.28571428571429,0,7,"RC_scale"
"459",1,4,124,"corrections","corrections",2.14285714285714,0,7,"RC_scale"
"460",1,4,124,"corrections","da_office",2.85714285714286,0,7,"RC_scale"
"461",1,4,124,"corrections","emp_devel",1.85714285714286,0,7,"RC_scale"
"462",1,4,124,"corrections","faith_based",1.57142857142857,0,7,"RC_scale"
"463",1,4,124,"corrections","family_social",3.28571428571429,0,7,"RC_scale"
"464",1,4,124,"corrections","health",3.57142857142857,0,7,"RC_scale"
"465",1,4,124,"corrections","parole",2.85714285714286,0,7,"RC_scale"
"466",1,4,124,"corrections","police",3.28571428571429,0,7,"RC_scale"
"467",1,4,124,"corrections","probation",2.71428571428571,0,7,"RC_scale"
"468",1,4,124,"corrections","research",1.57142857142857,0,7,"RC_scale"
"469",1,4,124,"corrections","school",1.57142857142857,0,7,"RC_scale"
"470",1,4,124,"corrections","youth_out",3.57142857142857,0,7,"RC_scale"
"471",1,4,125,"youth_out","city_govt",3.28571428571429,0,7,"RC_scale"
"472",1,4,125,"youth_out","corrections",2.14285714285714,0,7,"RC_scale"
"473",1,4,125,"youth_out","da_office",3.28571428571429,0,7,"RC_scale"
"474",1,4,125,"youth_out","emp_devel",3.28571428571429,0,7,"RC_scale"
"475",1,4,125,"youth_out","faith_based",2.14285714285714,0,7,"RC_scale"
"476",1,4,125,"youth_out","family_social",3.28571428571429,0,7,"RC_scale"
"477",1,4,125,"youth_out","health",3.28571428571429,0,7,"RC_scale"
"478",1,4,125,"youth_out","police",3.28571428571429,0,7,"RC_scale"
"479",1,4,125,"youth_out","research",3.28571428571429,0,7,"RC_scale"
"480",1,4,125,"youth_out","youth_out",3.28571428571429,0,7,"RC_scale"
"481",1,4,126,"youth_out","city_govt",2,0,7,"RC_scale"
"482",1,4,126,"youth_out","corrections",2.28571428571429,0,7,"RC_scale"
"483",1,4,126,"youth_out","emp_devel",3,0,7,"RC_scale"
"484",1,4,126,"youth_out","family_social",1.42857142857143,0,7,"RC_scale"
"485",1,4,126,"youth_out","health",4.57142857142857,0,7,"RC_scale"
"486",1,4,126,"youth_out","parole",1.57142857142857,0,7,"RC_scale"
"487",1,4,126,"youth_out","police",4.71428571428571,0,7,"RC_scale"
"488",1,4,126,"youth_out","probation",1.57142857142857,0,7,"RC_scale"
"489",1,4,126,"youth_out","school",2.85714285714286,0,7,"RC_scale"
"490",1,4,126,"youth_out","youth_out",4.85714285714286,0,7,"RC_scale"
"491",2,1,201,"family_social","city_govt",3,0,7,"RC_scale"
"492",2,1,201,"family_social","da_office",3.71428571428571,0,7,"RC_scale"
"493",2,1,201,"family_social","family_social",3.71428571428571,0,7,"RC_scale"
"494",2,1,201,"family_social","police",3,0,7,"RC_scale"
"495",2,1,201,"family_social","research",3.42857142857143,0,7,"RC_scale"
"496",2,1,201,"family_social","school",3,0,7,"RC_scale"
"497",2,1,201,"family_social","youth_out",3.85714285714286,0,7,"RC_scale"
"498",2,1,202,"family_social","city_govt",1.28571428571429,0,7,"RC_scale"
"499",2,1,202,"family_social","corrections",1.28571428571429,0,7,"RC_scale"
"500",2,1,202,"family_social","da_office",2.28571428571429,0,7,"RC_scale"
"501",2,1,202,"family_social","emp_devel",1.57142857142857,0,7,"RC_scale"
"502",2,1,202,"family_social","faith_based",1.28571428571429,0,7,"RC_scale"
"503",2,1,202,"family_social","family_social",1.85714285714286,0,7,"RC_scale"
"504",2,1,202,"family_social","health",1.57142857142857,0,7,"RC_scale"
"505",2,1,202,"family_social","parole",1.28571428571429,0,7,"RC_scale"
"506",2,1,202,"family_social","police",2.71428571428571,0,7,"RC_scale"
"507",2,1,202,"family_social","probation",1.71428571428571,0,7,"RC_scale"
"508",2,1,202,"family_social","research",1.28571428571429,0,7,"RC_scale"
"509",2,1,202,"family_social","school",1.28571428571429,0,7,"RC_scale"
"510",2,1,202,"family_social","youth_out",3.57142857142857,0,7,"RC_scale"
"511",2,1,203,"research","city_govt",4.14285714285714,0,7,"RC_scale"
"512",2,1,203,"research","da_office",3.85714285714286,0,7,"RC_scale"
"513",2,1,203,"research","emp_devel",3.71428571428571,0,7,"RC_scale"
"514",2,1,203,"research","faith_based",2.85714285714286,0,7,"RC_scale"
"515",2,1,203,"research","family_social",3.71428571428571,0,7,"RC_scale"
"516",2,1,203,"research","health",3.28571428571429,0,7,"RC_scale"
"517",2,1,203,"research","police",3.85714285714286,0,7,"RC_scale"
"518",2,1,203,"research","school",3.42857142857143,0,7,"RC_scale"
"519",2,1,203,"research","youth_out",4.28571428571429,0,7,"RC_scale"
"520",2,1,204,"family_social","city_govt",2.85714285714286,0,7,"RC_scale"
"521",2,1,204,"family_social","corrections",2.85714285714286,0,7,"RC_scale"
"522",2,1,204,"family_social","da_office",4.28571428571429,0,7,"RC_scale"
"523",2,1,204,"family_social","emp_devel",4,0,7,"RC_scale"
"524",2,1,204,"family_social","faith_based",4,0,7,"RC_scale"
"525",2,1,204,"family_social","family_social",3.71428571428571,0,7,"RC_scale"
"526",2,1,204,"family_social","health",3.28571428571429,0,7,"RC_scale"
"527",2,1,204,"family_social","parole",2.85714285714286,0,7,"RC_scale"
"528",2,1,204,"family_social","police",4.28571428571429,0,7,"RC_scale"
"529",2,1,204,"family_social","probation",2.85714285714286,0,7,"RC_scale"
"530",2,1,204,"family_social","research",3.71428571428571,0,7,"RC_scale"
"531",2,1,204,"family_social","school",3.42857142857143,0,7,"RC_scale"
"532",2,1,204,"family_social","youth_out",4.42857142857143,0,7,"RC_scale"
"533",2,1,205,"police","city_govt",2.57142857142857,0,7,"RC_scale"
"534",2,1,205,"police","da_office",3.14285714285714,0,7,"RC_scale"
"535",2,1,205,"police","emp_devel",2.71428571428571,0,7,"RC_scale"
"536",2,1,205,"police","faith_based",2.57142857142857,0,7,"RC_scale"
"537",2,1,205,"police","probation",4.28571428571429,0,7,"RC_scale"
"538",2,1,205,"police","research",3.57142857142857,0,7,"RC_scale"
"539",2,1,205,"police","school",4.42857142857143,0,7,"RC_scale"
"540",2,1,205,"police","youth_out",3.57142857142857,0,7,"RC_scale"
"541",2,1,206,"faith_based","city_govt",3,0,7,"RC_scale"
"542",2,1,206,"faith_based","da_office",3.71428571428571,0,7,"RC_scale"
"543",2,1,206,"faith_based","emp_devel",3.28571428571429,0,7,"RC_scale"
"544",2,1,206,"faith_based","family_social",3.28571428571429,0,7,"RC_scale"
"545",2,1,206,"faith_based","health",3.28571428571429,0,7,"RC_scale"
"546",2,1,206,"faith_based","police",3,0,7,"RC_scale"
"547",2,1,206,"faith_based","probation",2.85714285714286,0,7,"RC_scale"
"548",2,1,206,"faith_based","research",3,0,7,"RC_scale"
"549",2,1,206,"faith_based","school",3,0,7,"RC_scale"
"550",2,1,206,"faith_based","youth_out",3.28571428571429,0,7,"RC_scale"
"551",2,1,207,"school","city_govt",3.57142857142857,0,7,"RC_scale"
"552",2,1,207,"school","corrections",3.28571428571429,0,7,"RC_scale"
"553",2,1,207,"school","da_office",5,0,7,"RC_scale"
"554",2,1,207,"school","emp_devel",3.14285714285714,0,7,"RC_scale"
"555",2,1,207,"school","faith_based",3.28571428571429,0,7,"RC_scale"
"556",2,1,207,"school","family_social",3.85714285714286,0,7,"RC_scale"
"557",2,1,207,"school","health",3.42857142857143,0,7,"RC_scale"
"558",2,1,207,"school","police",5,0,7,"RC_scale"
"559",2,1,207,"school","probation",4,0,7,"RC_scale"
"560",2,1,207,"school","research",2.85714285714286,0,7,"RC_scale"
"561",2,1,207,"school","youth_out",4,0,7,"RC_scale"
"562",2,1,208,"family_social","city_govt",2.28571428571429,0,7,"RC_scale"
"563",2,1,208,"family_social","corrections",1.85714285714286,0,7,"RC_scale"
"564",2,1,208,"family_social","da_office",2.28571428571429,0,7,"RC_scale"
"565",2,1,208,"family_social","emp_devel",2,0,7,"RC_scale"
"566",2,1,208,"family_social","faith_based",2,0,7,"RC_scale"
"567",2,1,208,"family_social","family_social",2,0,7,"RC_scale"
"568",2,1,208,"family_social","health",2,0,7,"RC_scale"
"569",2,1,208,"family_social","parole",1.71428571428571,0,7,"RC_scale"
"570",2,1,208,"family_social","police",2,0,7,"RC_scale"
"571",2,1,208,"family_social","probation",1.71428571428571,0,7,"RC_scale"
"572",2,1,208,"family_social","research",1.85714285714286,0,7,"RC_scale"
"573",2,1,208,"family_social","school",2.28571428571429,0,7,"RC_scale"
"574",2,1,208,"family_social","youth_out",3,0,7,"RC_scale"
"575",2,1,209,"corrections","city_govt",3.28571428571429,0,7,"RC_scale"
"576",2,1,209,"corrections","da_office",3.42857142857143,0,7,"RC_scale"
"577",2,1,209,"corrections","faith_based",4.42857142857143,0,7,"RC_scale"
"578",2,1,209,"corrections","family_social",1.71428571428571,0,7,"RC_scale"
"579",2,1,209,"corrections","health",1.85714285714286,0,7,"RC_scale"
"580",2,1,209,"corrections","police",4.42857142857143,0,7,"RC_scale"
"581",2,1,209,"corrections","probation",3.57142857142857,0,7,"RC_scale"
"582",2,1,209,"corrections","research",3,0,7,"RC_scale"
"583",2,1,209,"corrections","school",3,0,7,"RC_scale"
"584",2,1,209,"corrections","youth_out",3.57142857142857,0,7,"RC_scale"
"585",2,1,210,"family_social","da_office",3.57142857142857,0,7,"RC_scale"
"586",2,1,210,"family_social","faith_based",2.42857142857143,0,7,"RC_scale"
"587",2,1,210,"family_social","parole",2.71428571428571,0,7,"RC_scale"
"588",2,1,210,"family_social","police",3,0,7,"RC_scale"
"589",2,1,210,"family_social","probation",3.14285714285714,0,7,"RC_scale"
"590",2,1,210,"family_social","research",3.42857142857143,0,7,"RC_scale"
"591",2,1,210,"family_social","school",3.42857142857143,0,7,"RC_scale"
"592",2,1,210,"family_social","youth_out",4,0,7,"RC_scale"
"593",2,1,211,"da_office","city_govt",4.14285714285714,0,7,"RC_scale"
"594",2,1,211,"da_office","corrections",4.42857142857143,0,7,"RC_scale"
"595",2,1,211,"da_office","police",4.57142857142857,0,7,"RC_scale"
"596",2,1,211,"da_office","probation",4.85714285714286,0,7,"RC_scale"
"597",2,1,211,"da_office","school",4.28571428571429,0,7,"RC_scale"
"598",2,1,211,"da_office","youth_out",3.28571428571429,0,7,"RC_scale"
"599",2,1,212,"city_govt","da_office",3.57142857142857,0,7,"RC_scale"
"600",2,1,212,"city_govt","emp_devel",2.85714285714286,0,7,"RC_scale"
"601",2,1,212,"city_govt","faith_based",2.42857142857143,0,7,"RC_scale"
"602",2,1,212,"city_govt","family_social",2.71428571428571,0,7,"RC_scale"
"603",2,1,212,"city_govt","health",3.14285714285714,0,7,"RC_scale"
"604",2,1,212,"city_govt","parole",2.14285714285714,0,7,"RC_scale"
"605",2,1,212,"city_govt","police",3.14285714285714,0,7,"RC_scale"
"606",2,1,212,"city_govt","probation",2.28571428571429,0,7,"RC_scale"
"607",2,1,212,"city_govt","research",3.85714285714286,0,7,"RC_scale"
"608",2,1,212,"city_govt","school",3.71428571428571,0,7,"RC_scale"
"609",2,1,212,"city_govt","youth_out",3.85714285714286,0,7,"RC_scale"
"610",2,1,213,"probation","city_govt",3.28571428571429,0,7,"RC_scale"
"611",2,1,213,"probation","corrections",3.57142857142857,0,7,"RC_scale"
"612",2,1,213,"probation","da_office",3.42857142857143,0,7,"RC_scale"
"613",2,1,213,"probation","emp_devel",3.71428571428571,0,7,"RC_scale"
"614",2,1,213,"probation","faith_based",3.85714285714286,0,7,"RC_scale"
"615",2,1,213,"probation","family_social",3.71428571428571,0,7,"RC_scale"
"616",2,1,213,"probation","health",3.71428571428571,0,7,"RC_scale"
"617",2,1,213,"probation","police",3.57142857142857,0,7,"RC_scale"
"618",2,1,213,"probation","research",3.85714285714286,0,7,"RC_scale"
"619",2,1,213,"probation","school",3.28571428571429,0,7,"RC_scale"
"620",2,1,213,"probation","youth_out",3.28571428571429,0,7,"RC_scale"
"621",2,2,202,"family_social","city_govt",1.85714285714286,0,7,"RC_scale"
"622",2,2,202,"family_social","corrections",1.42857142857143,0,7,"RC_scale"
"623",2,2,202,"family_social","da_office",2.85714285714286,0,7,"RC_scale"
"624",2,2,202,"family_social","emp_devel",2.28571428571429,0,7,"RC_scale"
"625",2,2,202,"family_social","faith_based",3.57142857142857,0,7,"RC_scale"
"626",2,2,202,"family_social","family_social",2.42857142857143,0,7,"RC_scale"
"627",2,2,202,"family_social","parole",1.57142857142857,0,7,"RC_scale"
"628",2,2,202,"family_social","police",3.57142857142857,0,7,"RC_scale"
"629",2,2,202,"family_social","probation",1.71428571428571,0,7,"RC_scale"
"630",2,2,202,"family_social","school",2.42857142857143,0,7,"RC_scale"
"631",2,2,202,"family_social","youth_out",3.57142857142857,0,7,"RC_scale"
"632",2,2,203,"research","city_govt",4.42857142857143,0,7,"RC_scale"
"633",2,2,203,"research","da_office",3.14285714285714,0,7,"RC_scale"
"634",2,2,203,"research","emp_devel",3.42857142857143,0,7,"RC_scale"
"635",2,2,203,"research","faith_based",3.42857142857143,0,7,"RC_scale"
"636",2,2,203,"research","family_social",3.71428571428571,0,7,"RC_scale"
"637",2,2,203,"research","health",3,0,7,"RC_scale"
"638",2,2,203,"research","police",3.71428571428571,0,7,"RC_scale"
"639",2,2,203,"research","probation",3,0,7,"RC_scale"
"640",2,2,203,"research","research",3.85714285714286,0,7,"RC_scale"
"641",2,2,203,"research","school",3.42857142857143,0,7,"RC_scale"
"642",2,2,203,"research","youth_out",4.14285714285714,0,7,"RC_scale"
"643",2,2,204,"family_social","city_govt",3.71428571428571,0,7,"RC_scale"
"644",2,2,204,"family_social","corrections",2.71428571428571,0,7,"RC_scale"
"645",2,2,204,"family_social","da_office",4.28571428571429,0,7,"RC_scale"
"646",2,2,204,"family_social","emp_devel",4.14285714285714,0,7,"RC_scale"
"647",2,2,204,"family_social","faith_based",3.85714285714286,0,7,"RC_scale"
"648",2,2,204,"family_social","family_social",3.14285714285714,0,7,"RC_scale"
"649",2,2,204,"family_social","health",3.14285714285714,0,7,"RC_scale"
"650",2,2,204,"family_social","parole",2.71428571428571,0,7,"RC_scale"
"651",2,2,204,"family_social","police",4.28571428571429,0,7,"RC_scale"
"652",2,2,204,"family_social","probation",3.42857142857143,0,7,"RC_scale"
"653",2,2,204,"family_social","research",4,0,7,"RC_scale"
"654",2,2,204,"family_social","school",3.57142857142857,0,7,"RC_scale"
"655",2,2,204,"family_social","youth_out",4.42857142857143,0,7,"RC_scale"
"656",2,2,205,"police","da_office",2.71428571428571,0,7,"RC_scale"
"657",2,2,205,"police","faith_based",2.42857142857143,0,7,"RC_scale"
"658",2,2,205,"police","family_social",2.28571428571429,0,7,"RC_scale"
"659",2,2,205,"police","parole",4.14285714285714,0,7,"RC_scale"
"660",2,2,205,"police","police",4.28571428571429,0,7,"RC_scale"
"661",2,2,205,"police","probation",4.14285714285714,0,7,"RC_scale"
"662",2,2,205,"police","school",4.14285714285714,0,7,"RC_scale"
"663",2,2,205,"police","youth_out",3.57142857142857,0,7,"RC_scale"
"664",2,2,207,"school","city_govt",4.28571428571429,0,7,"RC_scale"
"665",2,2,207,"school","corrections",2.85714285714286,0,7,"RC_scale"
"666",2,2,207,"school","da_office",4.85714285714286,0,7,"RC_scale"
"667",2,2,207,"school","emp_devel",3,0,7,"RC_scale"
"668",2,2,207,"school","faith_based",3.28571428571429,0,7,"RC_scale"
"669",2,2,207,"school","family_social",3.85714285714286,0,7,"RC_scale"
"670",2,2,207,"school","health",3.85714285714286,0,7,"RC_scale"
"671",2,2,207,"school","police",4.85714285714286,0,7,"RC_scale"
"672",2,2,207,"school","probation",4.28571428571429,0,7,"RC_scale"
"673",2,2,207,"school","research",3.57142857142857,0,7,"RC_scale"
"674",2,2,207,"school","school",4.14285714285714,0,7,"RC_scale"
"675",2,2,207,"school","youth_out",3.85714285714286,0,7,"RC_scale"
"676",2,2,208,"family_social","city_govt",3.28571428571429,0,7,"RC_scale"
"677",2,2,208,"family_social","corrections",2.57142857142857,0,7,"RC_scale"
"678",2,2,208,"family_social","da_office",3.57142857142857,0,7,"RC_scale"
"679",2,2,208,"family_social","parole",2.28571428571429,0,7,"RC_scale"
"680",2,2,208,"family_social","police",4,0,7,"RC_scale"
"681",2,2,208,"family_social","probation",3.42857142857143,0,7,"RC_scale"
"682",2,2,208,"family_social","research",4,0,7,"RC_scale"
"683",2,2,208,"family_social","school",3,0,7,"RC_scale"
"684",2,2,208,"family_social","youth_out",3.42857142857143,0,7,"RC_scale"
"685",2,2,209,"corrections","city_govt",4.42857142857143,0,7,"RC_scale"
"686",2,2,209,"corrections","da_office",4.57142857142857,0,7,"RC_scale"
"687",2,2,209,"corrections","emp_devel",4.14285714285714,0,7,"RC_scale"
"688",2,2,209,"corrections","faith_based",4.57142857142857,0,7,"RC_scale"
"689",2,2,209,"corrections","police",4.57142857142857,0,7,"RC_scale"
"690",2,2,209,"corrections","probation",4.57142857142857,0,7,"RC_scale"
"691",2,2,209,"corrections","research",4.57142857142857,0,7,"RC_scale"
"692",2,2,209,"corrections","school",4.42857142857143,0,7,"RC_scale"
"693",2,2,209,"corrections","youth_out",4.57142857142857,0,7,"RC_scale"
"694",2,2,211,"da_office","city_govt",4.57142857142857,0,7,"RC_scale"
"695",2,2,211,"da_office","police",4.57142857142857,0,7,"RC_scale"
"696",2,2,211,"da_office","probation",4.42857142857143,0,7,"RC_scale"
"697",2,2,212,"city_govt","city_govt",3,0,7,"RC_scale"
"698",2,2,212,"city_govt","da_office",2.85714285714286,0,7,"RC_scale"
"699",2,2,212,"city_govt","emp_devel",3.14285714285714,0,7,"RC_scale"
"700",2,2,212,"city_govt","faith_based",1.71428571428571,0,7,"RC_scale"
"701",2,2,212,"city_govt","family_social",1.71428571428571,0,7,"RC_scale"
"702",2,2,212,"city_govt","health",1.71428571428571,0,7,"RC_scale"
"703",2,2,212,"city_govt","parole",1.85714285714286,0,7,"RC_scale"
"704",2,2,212,"city_govt","police",3.42857142857143,0,7,"RC_scale"
"705",2,2,212,"city_govt","probation",1.85714285714286,0,7,"RC_scale"
"706",2,2,212,"city_govt","research",3.85714285714286,0,7,"RC_scale"
"707",2,2,212,"city_govt","school",3.85714285714286,0,7,"RC_scale"
"708",2,2,212,"city_govt","youth_out",3.85714285714286,0,7,"RC_scale"
"709",2,2,213,"probation","city_govt",3.14285714285714,0,7,"RC_scale"
"710",2,2,213,"probation","faith_based",3.14285714285714,0,7,"RC_scale"
"711",2,2,213,"probation","police",3.28571428571429,0,7,"RC_scale"
"712",2,2,213,"probation","school",2.85714285714286,0,7,"RC_scale"
"713",2,2,213,"probation","youth_out",3.14285714285714,0,7,"RC_scale"
"714",2,2,215,"family_social","family_social",3.14285714285714,0,7,"RC_scale"
"715",2,2,215,"family_social","health",3,0,7,"RC_scale"
"716",2,2,215,"family_social","police",4,0,7,"RC_scale"
"717",2,2,215,"family_social","research",3.71428571428571,0,7,"RC_scale"
"718",2,2,215,"family_social","school",3.42857142857143,0,7,"RC_scale"
"719",2,2,215,"family_social","youth_out",4,0,7,"RC_scale"
"720",2,3,202,"family_social","city_govt",2.14285714285714,0,7,"RC_scale"
"721",2,3,202,"family_social","corrections",1.57142857142857,0,7,"RC_scale"
"722",2,3,202,"family_social","da_office",2.71428571428571,0,7,"RC_scale"
"723",2,3,202,"family_social","emp_devel",1.57142857142857,0,7,"RC_scale"
"724",2,3,202,"family_social","faith_based",3.14285714285714,0,7,"RC_scale"
"725",2,3,202,"family_social","family_social",2.28571428571429,0,7,"RC_scale"
"726",2,3,202,"family_social","health",2.71428571428571,0,7,"RC_scale"
"727",2,3,202,"family_social","parole",1.71428571428571,0,7,"RC_scale"
"728",2,3,202,"family_social","police",4.28571428571429,0,7,"RC_scale"
"729",2,3,202,"family_social","probation",2.71428571428571,0,7,"RC_scale"
"730",2,3,202,"family_social","research",4.71428571428571,0,7,"RC_scale"
"731",2,3,202,"family_social","school",3.42857142857143,0,7,"RC_scale"
"732",2,3,202,"family_social","youth_out",4.71428571428571,0,7,"RC_scale"
"733",2,3,203,"research","city_govt",4.57142857142857,0,7,"RC_scale"
"734",2,3,203,"research","corrections",1.28571428571429,0,7,"RC_scale"
"735",2,3,203,"research","da_office",3.57142857142857,0,7,"RC_scale"
"736",2,3,203,"research","emp_devel",3.57142857142857,0,7,"RC_scale"
"737",2,3,203,"research","faith_based",3.71428571428571,0,7,"RC_scale"
"738",2,3,203,"research","family_social",3.28571428571429,0,7,"RC_scale"
"739",2,3,203,"research","health",3,0,7,"RC_scale"
"740",2,3,203,"research","parole",1.71428571428571,0,7,"RC_scale"
"741",2,3,203,"research","police",4.14285714285714,0,7,"RC_scale"
"742",2,3,203,"research","probation",3.85714285714286,0,7,"RC_scale"
"743",2,3,203,"research","school",3.28571428571429,0,7,"RC_scale"
"744",2,3,203,"research","youth_out",4.42857142857143,0,7,"RC_scale"
"745",2,3,207,"school","city_govt",4.28571428571429,0,7,"RC_scale"
"746",2,3,207,"school","corrections",1.71428571428571,0,7,"RC_scale"
"747",2,3,207,"school","da_office",4.28571428571429,0,7,"RC_scale"
"748",2,3,207,"school","emp_devel",1.85714285714286,0,7,"RC_scale"
"749",2,3,207,"school","faith_based",1.85714285714286,0,7,"RC_scale"
"750",2,3,207,"school","family_social",3.42857142857143,0,7,"RC_scale"
"751",2,3,207,"school","health",3.57142857142857,0,7,"RC_scale"
"752",2,3,207,"school","parole",1.71428571428571,0,7,"RC_scale"
"753",2,3,207,"school","police",4.42857142857143,0,7,"RC_scale"
"754",2,3,207,"school","probation",2.85714285714286,0,7,"RC_scale"
"755",2,3,207,"school","research",1.85714285714286,0,7,"RC_scale"
"756",2,3,207,"school","youth_out",3.42857142857143,0,7,"RC_scale"
"757",2,3,208,"family_social","city_govt",3.85714285714286,0,7,"RC_scale"
"758",2,3,208,"family_social","corrections",3.85714285714286,0,7,"RC_scale"
"759",2,3,208,"family_social","da_office",3.71428571428571,0,7,"RC_scale"
"760",2,3,208,"family_social","emp_devel",3.85714285714286,0,7,"RC_scale"
"761",2,3,208,"family_social","faith_based",3.71428571428571,0,7,"RC_scale"
"762",2,3,208,"family_social","family_social",3.85714285714286,0,7,"RC_scale"
"763",2,3,208,"family_social","health",3.85714285714286,0,7,"RC_scale"
"764",2,3,208,"family_social","parole",3.71428571428571,0,7,"RC_scale"
"765",2,3,208,"family_social","police",3.71428571428571,0,7,"RC_scale"
"766",2,3,208,"family_social","probation",3.71428571428571,0,7,"RC_scale"
"767",2,3,208,"family_social","research",3.85714285714286,0,7,"RC_scale"
"768",2,3,208,"family_social","school",3.85714285714286,0,7,"RC_scale"
